id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price
51803401,"Spacious SF home, quiet, convenient w/parking",56400357,,Outer Richmond,37.77645,-122.47937,Entire home/apt,231
51821756,Sunny 1 bedroom with Full Kitchen,400307290,,Noe Valley,37.74413,-122.42487,Entire home/apt,150
51827480,San Francisco Private Room (B),408076375,,Excelsior,37.72142,-122.42914,Private room,45
51828193,Private Room in San Francisco (A),408076375,,Excelsior,37.72299,-122.42847,Private room,45
51828219,Private Room close to McLaren Park (C),408076375,,Excelsior,37.72273,-122.42686,Private room,45
51829227,Luxury Spacious Room/Private bath Downtown SF SOMA,99542736,,South of Market,37.78351,-122.39525,Private room,90
51844022,Studio with Customized Home Office by Anyplace,415840703,,Downtown/Civic Center,37.77654,-122.41775,Entire home/apt,164
51851529,Charming 1 Bedroom Condo with VIEWS,229507508,,North Beach,37.79836,-122.40424,Entire home/apt,119
51862927,Private Bedroom Special in Bayview,27123550,,Bayview,37.73279,-122.38775,Private room,60
51864093,Cozy and quiet studio in Ashbury,38836,,Haight Ashbury,37.76544,-122.44535,Entire home/apt,90
51864167,Private studio close to Union Square,1822832,,Downtown/Civic Center,37.78502,-122.41339,Entire home/apt,110
51870972,2 blocks away from the lake #4,420182099,,Lakeshore,37.73192,-122.48922,Private room,45
51884454,"Warm, light-filled Noe Valley Guest Flat",420267699,,Bernal Heights,37.74491,-122.42287,Entire home/apt,350
51886266,Spacious 4 bed home in SF - 15 min. to downtown,2883689,,Glen Park,37.7353,-122.43973,Entire home/apt,340
51887440,Lovely 2 bed one Office in the heart of SOMA,371841329,,South of Market,37.77652,-122.40938,Entire home/apt,160
51888815,Artfully Remodeled House 3bd/2ba,251124879,,Bernal Heights,37.73912,-122.41952,Entire home/apt,373
51894443,Large Backyard Room in Mission,96092167,,Bernal Heights,37.74378,-122.42165,Private room,75
51903225,"2 blocks from the lake # 3 , master bedroom",420182099,,Lakeshore,37.7335,-122.48795,Private room,60
51906112,2 bocks away from the lake # 6,420182099,,Lakeshore,37.7333,-122.48715,Private room,55
51907045,2 blocks away from the lake # 2,420182099,,Lakeshore,37.73284,-122.48708,Private room,50
51910917,"2 BEDROOM apt, whole place",74125906,,Potrero Hill,37.75597,-122.40129,Entire home/apt,155
51911160,Private room in a 2 bedroom apt,74125906,,Potrero Hill,37.75745,-122.40151,Private room,151
51926153,Sunny Super Small Bedroom-Best Location,417028425,,Western Addition,37.76967,-122.42894,Private room,45
51929867,Unique Garden unit 2 BR 1 BA Great place Free Park,418448354,,Lakeshore,37.73547,-122.48561,Entire home/apt,189
51929944,R3A - Private Room with Private Bath,157999191,,Outer Richmond,37.78245,-122.48126,Private room,64
51930358,R3B - Private Room at Inner Richmond,157999191,,Outer Richmond,37.78275,-122.48148,Private room,56
51930674,R3C - Private Room at Inner Richmond,157999191,,Outer Richmond,37.78281,-122.48001,Private room,52
51940492,Bright 1 Bedroom Apartment Overlooking a Park,3117410,,Noe Valley,37.75077,-122.43938,Entire home/apt,228
51940665,Bright 2bed/2ba in SoMa w/private deck+2car garage,751675,,South of Market,37.77441,-122.40162,Entire home/apt,357
51943936,Gorgeous Apt High Atop Nob Hill,304721494,,Nob Hill,37.79373,-122.41406,Entire home/apt,210
51960475,Come Meet New Friends,418905992,,Chinatown,37.79102,-122.4051,Private room,145
51966098,Stunning 1 Bed - City Views.,371841329,,South of Market,37.77536,-122.4076,Entire home/apt,200
51986908,334 - Nice 2B2B Apt near GG Bridge/Park & Presidio,420991308,,Outer Richmond,37.78215,-122.48732,Entire home/apt,134
51990289,1 Bedroom Condo in Downtown San Francisco,28422589,,Financial District,37.78692,-122.39806,Entire home/apt,140
52003166,Cheerful residential home with parking,20527882,,Ocean View,37.72003,-122.46576,Entire home/apt,120
52008865,Centrally Located SOMA Flat,304721494,,South of Market,37.77529,-122.4125,Entire home/apt,179
52009897,Spiritual sanctuary in a vibrant neighborhood,20717633,,Western Addition,37.78069,-122.43029,Private room,59
52009898,Meditation Room: Simple living in a vibrant locale,20717633,,Western Addition,37.78069,-122.43167,Private room,49
52010007,Modern & relaxing bedroom suite in Bernal heights,7037328,,Bernal Heights,37.736839,-122.414902,Private room,120
52013923,Modern Studio Minimal Living Maximum Lifestyle 210,253575857,,Nob Hill,37.79147,-122.42007,Entire home/apt,120
52028155,Perfect Pac Heights Home (Golden Gate Bridge View),122910,,Marina,37.7968,-122.43529,Entire home/apt,550
52030447,"Lovely 1-BR condo with patio, private and quiet",421300197,,Bernal Heights,37.73814,-122.41177,Entire home/apt,260
52030809,Bright private bedroom in Victorian home,421302835,,South of Market,37.77559,-122.40918,Private room,71
52054264,Sunset district room,325755259,,Outer Sunset,37.76189,-122.48802,Private room,39
52073226,Light filled home in the Heart of Bernal w/ loft,23437989,,Bernal Heights,37.74424,-122.41059,Entire home/apt,229
52074646,Elegant Private Room in the Heart of the City,287359302,,Castro/Upper Market,37.76223,-122.44061,Private room,110
52075955,"Lovely 1 bed/1 ba, North Beach, San Francisco",119674934,,North Beach,37.80056,-122.40634,Entire home/apt,120
52076589,Stylish 2Bed/2Bath condo · FREE PKG,135903511,,Western Addition,37.77824,-122.425873,Entire home/apt,225
52088787,Private entire Noe Valley home & safe neighborhood,24520040,,Noe Valley,37.75019,-122.43375,Entire home/apt,152
52092566,"Comfy Big New 4bed2bath 2nd Flr, View, FreeParking",421776359,,Visitacion Valley,37.71918,-122.40507,Entire home/apt,368
52095303,754B - Peaceful Convenient 2B1B in Excelsior,398787940,,Excelsior,37.71631,-122.43707,Entire home/apt,123
52105967,1 Bedroom apartment Potrero hill,74125906,,Potrero Hill,37.75751,-122.39961,Entire home/apt,151
52111236,🏙🏙Lovely Studio With Free Parking🏙🏙,29195272,,South of Market,37.77163,-122.39973,Entire home/apt,105
52114387,Elegant Large Room - Central Location,421626962,,Western Addition,37.77094,-122.43091,Private room,89
52115155,Modern 1b/1b guest suite with views,2291952,,Parkside,37.74307,-122.48391,Entire home/apt,86
52125635,Modern Studio Minimal Living Maximum Lifestyle 209,253575857,,Nob Hill,37.79175,-122.41838,Entire home/apt,120
52126879,"NEW Modern 2BR, 1BA Unit -walk to Golden Gate Park",56928547,,Outer Richmond,37.77746,-122.50359,Entire home/apt,228
52127775,Noe Valley High-End Modern Victorian 3b/3ba/park,2410057,,Noe Valley,37.75179,-122.43572,Entire home/apt,711
52128660,Modern Studio Minimal Living Maximum Lifestyle 311,253575857,,Nob Hill,37.78985,-122.41814,Entire home/apt,135
52141546,NEW LISTING! San Francisco Retreat Just Steps from Golden Gate Park and Ocean Beach!,373042041,,Inner Sunset,37.764099,-122.476997,Entire home/apt,624
52144102,New 1 Bedroom Condo in the Mission,1257432,,Mission,37.76141,-122.42079,Entire home/apt,115
52144541,Sun-soaked Hayes V penthouse: 1000 sq.ft w hot tub,316362,,Western Addition,37.77565,-122.42678,Entire home/apt,199
52148168,Delightful patio suite in sunny Bernal Heights,403919314,,Bernal Heights,37.74001,-122.42001,Entire home/apt,110
52151071,Modern 3 bedroom with laundry and outdoor patio,86175816,,South of Market,37.77326,-122.4109,Entire home/apt,175
52155216,Leopard Chamber,312334,,Bayview,37.729,-122.38656,Entire home/apt,89
52166080,Centrally located 2-bedroom apartment,422303591,,Western Addition,37.7739,-122.43559,Entire home/apt,241
52171550,Family Friendly Apt. Next to Golden Gate Park!,422344759,,Outer Richmond,37.77455,-122.49918,Entire home/apt,138
52188812,The best location in beautiful Victorian,3336200,,Haight Ashbury,37.77021,-122.44915,Entire home/apt,207
52189438,"Quiet, cozy, private Haight garden level apartment",3336200,,Haight Ashbury,37.77237,-122.44906,Entire home/apt,169
52191355,Clever Tiny Loft Bed-Private Bath-Best Location,421626962,,Western Addition,37.76949,-122.4289,Private room,88
52208054,Lux Penthouse | Huge Deck | Golden Gate Park View,48031579,,Inner Sunset,37.76472,-122.47311,Entire home/apt,269
52215503,Lovely One-Bedroom with free garage parking,31864804,,Western Addition,37.77724,-122.44534,Entire home/apt,120
52238484,Nopa Divis house,10501924,,Western Addition,37.77794,-122.43841,Entire home/apt,200
52240573,Beautiful Live-Work San Francisco Loft in DogPatch,4656446,,Potrero Hill,37.76235,-122.38873,Entire home/apt,200
52240726,❤️Cozy 2BR Apt 🏡w/ sofa bed nr Golden Gate🌉❤️,25120232,,Russian Hill,37.79717,-122.41598,Entire home/apt,254
52244839,Urban Garden Sanctuary,19723026,,Visitacion Valley,37.71285,-122.4079,Entire home/apt,75
52246349,Comfy Private Room + Bathroom in SF downtown SoMa,99542736,,South of Market,37.78238,-122.3951,Private room,83
52269214,Bright Room w/ Private Bathroom in Central DT SF,99542736,,South of Market,37.78268,-122.39338,Private room,95
52273857,"Dreamy North Beach 1BR w/ Gym & Pool, near TJ + MUNI, by Blueground",107434423,,North Beach,37.80575,-122.40955,Entire home/apt,181
52285581,Stylish Modern Condo,30728748,,Downtown/Civic Center,37.77551,-122.42141,Entire home/apt,199
52302237,brand new 2bedroom 1bath haight Ashbury W&D #36,110078968,,Haight Ashbury,37.77047,-122.44403,Entire home/apt,143
52303229,UNION SQUARE - NEW HOTEL SOFT OPENING SPECIAL,423319141,,Downtown/Civic Center,37.78797,-122.40851,Private room,129
52309464,Lovely 2BR with Private Patio & Reserved Parking,33399301,,Mission,37.7599,-122.4163,Entire home/apt,180
52315138,Best Location-Private Room with Ensuite Bath,421626962,,Western Addition,37.7715,-122.42906,Private room,98
52321792,Spacious studio w/ private entrance/self check-in,33085508,,Parkside,37.73726,-122.48046,Entire home/apt,100
52324435,Gorgeous Two-Story Home in the Heart of the City!,13790991,,Castro/Upper Market,37.76585,-122.43384,Entire home/apt,241
52347509,Modern luxury near Valencia/Dolores Park 2br/2.5ba,598781,,Mission,37.75892673,-122.4235904,Entire home/apt,118
52348220,Charming 1 bed condo in San Francisco with views!,30072790,,Pacific Heights,37.79598,-122.42849,Entire home/apt,300
52348260,Quaint Private Room in the Heart of San Francisco,417028425,,Western Addition,37.76951,-122.4292,Private room,60
52349002,Dashing Private Room-Private Bath-Best Location,421626962,,Western Addition,37.77027,-122.43078,Private room,98
52350625,Modern Luxe Marina Mansion 4000+sq ft sleeps 8,8871779,,Marina,37.79965,-122.44078,Entire home/apt,995
52354358,Lovely 2 bedroom apt/condo fully furnished,423769386,,Downtown/Civic Center,37.78727,-122.41966,Entire home/apt,165
52420670,UNION SQUARE - NEW HOTEL SOFT OPENING SPECIAL,423319141,,Downtown/Civic Center,37.78796,-122.40882,Private room,129
52421273,LOCATION! Open Floorplan Updated 1 Bedroom Unit,387801231,,Presidio Heights,37.7912,-122.44808,Entire home/apt,124
52424346,2bdr/1ba apart access to backyard victorian home,30075056,,Bernal Heights,37.74651,-122.41789,Entire home/apt,135
52424357,2 bdr/1ba +front yard in charming victorian house,30075056,,Bernal Heights,37.74649,-122.41811,Entire home/apt,137
52425346,Spacious one bed room in SF,420182099,,Western Addition,37.77967,-122.43957,Private room,65
52425756,Victorian one bed room with a nice backyard yard,420182099,,Western Addition,37.77999,-122.43987,Private room,60
52426464,Lovely room in a Victorian flat with nice backyard,420182099,,Western Addition,37.78186,-122.44035,Private room,59
52426860,Alamo Square Startup House Private Cubicle Room,269227164,,Western Addition,37.77741,-122.43419,Shared room,34
52434440,42Lake-Merced/SFSU spacious priva rm w/garden view,131200418,,Lakeshore,37.73086,-122.48909,Private room,52
52436581,Alamo Square Startup House Semi - Private Room,269227164,,Western Addition,37.77903,-122.43446,Shared room,34
52437870,Fulton Startup House - Private room,269227164,,Inner Richmond,37.77564,-122.45715,Private room,56
52443493,Lovely and Spacious 2 Bedroom Parking included,371841329,,Nob Hill,37.79306,-122.419228,Entire home/apt,334
52460074,Luxury Modern New Clean 2-Bedroom Apt in SoMa,7488407,,South of Market,37.778259,-122.404053,Entire home/apt,895
52467628,Cozy Bernal Heights Garden Apartment,10132363,,Bernal Heights,37.73737,-122.42014,Entire home/apt,106
52487718,Relaxing and Spacious Apartment W/Parking,371841329,,Nob Hill,37.79306,-122.419228,Entire home/apt,450
52494910,Richmond Startup House: Semi-Private Room,269227164,,Inner Richmond,37.78365,-122.46248,Shared room,34
52495134,Richmond Startup House: Semi-Private Room,269227164,,Inner Richmond,37.7836,-122.46108,Shared room,34
52498132,Private 1 Bed + 1 Bath and Garden,2577011,,Parkside,37.73933,-122.47792,Private room,115
52499026,Beautiful New Guest Suite with Private Entrance,4898591,,Bayview,37.7322,-122.38619,Entire home/apt,125
52513159,"Cozy Qn BR in Noe Valley, Great Location, Outdoor Patio",25607186,,Noe Valley,37.74954,-122.42659,Private room,85
52513162,"Private Qn BR in Noe Valley w Rooftop Patio, walk to 24th",25607186,,Noe Valley,37.75089,-122.4286,Private room,88
52517982,"Fully remodeled  apartment with deck, views",425084294,,Haight Ashbury,37.773983,-122.452087,Entire home/apt,234
52519816,Affordable short-term living for adventurers!,424895335,,Nob Hill,37.78912,-122.42062,Shared room,27
52523471,Chic 4 Bdrm in trendy Area Close to Park,2060012,,Western Addition,37.77197,-122.43055,Entire home/apt,221
52527333,Modern 4 Bedroom Apartment in Lower Haight Home,335380214,,Western Addition,37.77401,-122.43096,Entire home/apt,210
52533880,Quiet Sanctuary By The Beach,28371410,,Outer Sunset,37.74954,-122.50145,Entire home/apt,232
52539040,Cheerful 1-Bedroom Unit With Free Parking!,425251531,,Outer Sunset,37.75207,-122.48654,Entire home/apt,151
52548710,UNION SQUARE - NEW HOTEL SOFT OPENING SPECIAL,423319141,,Downtown/Civic Center,37.78762,-122.40894,Private room,129
52551887,Quaint and Charming 2BR in Inner Mission!,11377707,,Mission,37.75509,-122.4065,Entire home/apt,119
52559287,Mission Dolores/Noe Valley One Bedroom,2318108,,Mission,37.74995,-122.42318,Entire home/apt,120
52559515,10CBL - New & Lovely Sunset Ground Floor Suite,421215292,,Inner Sunset,37.75565,-122.4754,Entire home/apt,80
52565813,Vibrant Newly Remodel 2BR in the Heart of Mission!,329761404,,Mission,37.75755,-122.41467,Entire home/apt,145
52569239,Furnished Studio Condo with private patio,17936510,,Chinatown,37.79212,-122.40703,Entire home/apt,90
52574214,San Francisco Condo (30-day Min). Work & Vacation,88404885,,Russian Hill,37.79727,-122.42344,Entire home/apt,93
52575234,Landing | Modern Apartment with Amazing Amenities (ID562003),263502162,,South of Market,37.78008,-122.40449,Entire home/apt,293
52612673,Alamo Square Startup House Semi - Private Room,269227164,,Western Addition,37.77915,-122.43407,Shared room,34
52612763,Alamo Square Startup House Semi - Private Room,269227164,,Western Addition,37.77893,-122.43262,Shared room,34
52617102,Clayton Startup House: Semi - Private Room,269227164,,Haight Ashbury,37.76821,-122.4493,Shared room,28
52619036,Entire Upgraded Victorian Apartment-Best Location,128917916,,Western Addition,37.76968,-122.42928,Entire home/apt,200
52633005,"Beautiful, tranquil home in Pac Heights",371841329,,Presidio Heights,37.78872,-122.44817,Entire home/apt,150
52633982,Economy Double Room w/Shared Bathroom,413848519,,Western Addition,37.77591,-122.42375,Private room,82
52633984,Economy Quad Room w/Shared Bathroom,413848519,,Downtown/Civic Center,37.77807,-122.42284,Private room,102
52635383,"Lovely room in a modern condo, private bathroom",9172923,,Downtown/Civic Center,37.78602,-122.41834,Private room,100
52636881,Lovely Studio Oasis with Private Outdoor Patio,40329525,,Nob Hill,37.79046,-122.4102,Entire home/apt,82
52640002,Lovely Historical Three Story Edwardian.,426123080,,South of Market,37.76993,-122.41603,Private room,120
52641635,Spacious 2 Room in Mission District Victorian,29483318,,Mission,37.7503,-122.4071,Private room,65
52641867,Landing | Modern Apartment with Amazing Amenities (ID385603),263502162,,Nob Hill,37.7901,-122.41128,Entire home/apt,300
52646737,Enjoy SF Like a Local,54424258,,Glen Park,37.73751,-122.42784,Entire home/apt,140
52649236,Remodeled SOMA Condo w Rooftop Deck,1257432,,South of Market,37.77906,-122.40876,Entire home/apt,100
52660595,Lovely 1 bedroom rental in San Francisco,5409750,,South of Market,37.77532,-122.39568,Private room,79
52662734,Lower Nob Hill 1BR w/ W/D + Roofdeck + CVS on site by Blueground,107434423,,Downtown/Civic Center,37.78862,-122.42089,Entire home/apt,209
